日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260209,15:30,6490,PILLAR,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260106529654.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6490_1530_PILLAR_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要が低 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260106529654.pdf
20260209,15:30,6490,PILLAR,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260202544917.pdf"", ""業績予想及び配当予想の修正(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/6490_1530_PILLAR_業績予想及び配当予想の修正(増配)に関するお知らせ.pdf"", ""業績予想及び配当予想の修正(増配)に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260202544917.pdf
20260209,15:30,6551,ツナグGHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551658.pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6551_1530_ツナグGHD_2026年9月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")",想定以上 需要の回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551658.pdf
20260209,16:00,6616,トレックスセミ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551571.pdf"", ""2026年3月期 通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/6616_1600_トレックスセミ_2026年3月期 通期業績予想の修正に関するお知らせ.pdf"", ""2026年3月期 通期業績予想の修正に関するお知らせ"")",上方修正 下方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260209551571.pdf
20260209,15:30,6651,日東工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550846.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6651_1530_日東工_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550846.pdf
20260209,15:30,6651,日東工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260130543797.pdf"", ""2026年3月期通期連結業績予想および配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/6651_1530_日東工_2026年3月期通期連結業績予想および配当予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想および配当予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260130543797.pdf
20260209,15:30,6677,エスケーエレク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548844.pdf"", ""2026年9月期 第1四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260209/6677_1530_エスケーエレク_2026年9月期 第1四半期決算短信[日本基準](連結).pdf"", ""2026年9月期 第1四半期決算短信[日本基準](連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548844.pdf
20260209,15:30,6707,サンケン電,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550100.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6707_1530_サンケン電_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",値上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550100.pdf
20260209,17:15,6785,鈴木,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548678.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6785_1715_鈴木_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548678.pdf
20260209,12:00,6817,スミダ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549079.pdf"", ""Vision to 2035 中期経営計画2026-2028"")","=HYPERLINK(""pdf_tmp/20260209/6817_1200_スミダ_Vision to 2035 中期経営計画2026-2028.pdf"", ""Vision to 2035 中期経営計画2026-2028"")",大幅,1,4,その他,https://www.release.tdnet.info/inbs/140120260205549079.pdf
20260209,15:30,6853,共和電,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260123537964.pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6853_1530_共和電_2025年12月期決算短信〔日本基準〕(連結).pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260123537964.pdf
20260209,15:30,6997,日ケミコン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203546173.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/6997_1530_日ケミコン_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260203546173.pdf
20260209,15:30,7187,ジェイリース,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551456.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/7187_1530_ジェイリース_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551456.pdf
20260209,09:05,7213,レシップHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549448.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/7213_0905_レシップHD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格交渉 大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205549448.pdf
20260209,09:20,7213,レシップHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549450.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260209/7213_0920_レシップHD_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",悪化,1,12,説明資料,https://www.release.tdnet.info/inbs/140120260205549450.pdf
20260209,16:00,7247,ミクニ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551574.pdf"", ""令和8年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/7247_1600_ミクニ_令和8年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""令和8年3月期 第3四半期決算短信〔日本基準〕(連結)"")",上方修正,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260209551574.pdf
20260209,12:30,7443,横浜魚類,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260124537985.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260209/7443_1230_横浜魚類_2026年3月期 第3四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(非連結)"")",値上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260124537985.pdf
20260209,15:30,7459,メディパル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551713.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/7459_1530_メディパル_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格交渉,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260209551713.pdf
20260209,15:30,7481,尾家産,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550706.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/7481_1530_尾家産_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",値上 計画以,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550706.pdf
20260209,15:30,7615,京都きもの友禅HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550884.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/7615_1530_京都きもの友禅HD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",上方修正,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260206550884.pdf
20260209,15:30,7615,京都きもの友禅HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550888.pdf"", ""業績予想及び期末配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/7615_1530_京都きもの友禅HD_業績予想及び期末配当予想の修正に関するお知らせ.pdf"", ""業績予想及び期末配当予想の修正に関するお知らせ"")",計画を上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260206550888.pdf
20260209,15:45,7634,星医療,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549033.pdf"", ""2026年3月期第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260209/7634_1545_星医療_2026年3月期第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期第3四半期決算短信[日本基準](連結)"")",需要の回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205549033.pdf
20260209,13:00,7636,ハンズマン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550995.pdf"", ""2026年6月期 第2四半期(中間期)の業績予想と実績値との差異および通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/7636_1300_ハンズマン_2026年6月期 第2四半期(中間期)の業績予想と実績値との差異および通期業績予想の修正に関するお知らせ.pdf"", ""2026年6月期 第2四半期(中間期)の業績予想と実績値との差異および通期業績予想の修正に関するお知らせ"")",計画を下,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260206550995.pdf
20260209,13:00,7636,ハンズマン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550983.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260209/7636_1300_ハンズマン_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(非連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(非連結)"")",値上 大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550983.pdf
20260209,16:30,8002,丸紅,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551225.pdf"", ""2026年3月期第3四半期決算短信(監査法人による期中レビューの完了)"")","=HYPERLINK(""pdf_tmp/20260209/8002_1630_丸紅_2026年3月期第3四半期決算短信(監査法人による期中レビューの完了).pdf"", ""2026年3月期第3四半期決算短信(監査法人による期中レビューの完了)"")",悪化,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260209551225.pdf
20260209,13:00,8032,紙パル商,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206549766.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8032_1300_紙パル商_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",需要回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206549766.pdf
20260209,13:00,8032,紙パル商,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204547266.pdf"", ""取締役・監査役・執行役員に対する自社株式取得を目的とした金銭報酬制度導入に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/8032_1300_紙パル商_取締役・監査役・執行役員に対する自社株式取得を目的とした金銭報酬制度導入に関するお知らせ.pdf"", ""取締役・監査役・執行役員に対する自社株式取得を目的とした金銭報酬制度導入に関するお知らせ"")",未達 悪化,1,2,その他,https://www.release.tdnet.info/inbs/140120260204547266.pdf
20260209,14:30,8101,GSIクレオス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549041.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8101_1430_GSIクレオス_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格改定 需要が低,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205549041.pdf
20260209,14:30,8101,GSIクレオス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206549847.pdf"", ""業績予想および配当予想の修正(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/8101_1430_GSIクレオス_業績予想および配当予想の修正(増配)に関するお知らせ.pdf"", ""業績予想および配当予想の修正(増配)に関するお知らせ"")",計画を上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260206549847.pdf
20260209,15:30,8144,デンキョーグループ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550790.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8144_1530_デンキョーグループ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",値上 需要の回復 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550790.pdf
20260209,16:00,8159,立花エレ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551340.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8159_1600_立花エレ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551340.pdf
20260209,15:30,8207,テンアライド,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260122537098.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8207_1530_テンアライド_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260122537098.pdf
20260209,15:30,8226,理経,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550905.pdf"", ""通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/8226_1530_理経_通期連結業績予想の修正に関するお知らせ.pdf"", ""通期連結業績予想の修正に関するお知らせ"")",計画以,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260206550905.pdf
20260209,15:30,8344,山形銀,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203545626.pdf"", ""株主還元方針の見直しに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/8344_1530_山形銀_株主還元方針の見直しに関するお知らせ.pdf"", ""株主還元方針の見直しに関するお知らせ"")",上方修正,1,1,その他,https://www.release.tdnet.info/inbs/140120260203545626.pdf
20260209,15:00,8392,大分銀,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550662.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8392_1500_大分銀_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,11,決算短信,https://www.release.tdnet.info/inbs/140120260206550662.pdf
20260209,13:30,8544,京葉銀,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548969.pdf"", ""長期ビジョンおよび第20次中期経営計画における財務KPIの見直しに関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/8544_1330_京葉銀_長期ビジョンおよび第20次中期経営計画における財務KPIの見直しに関するお知らせ.pdf"", ""長期ビジョンおよび第20次中期経営計画における財務KPIの見直しに関するお知らせ"")",上方修正,1,1,その他,https://www.release.tdnet.info/inbs/140120260205548969.pdf
20260209,16:00,8891,AMGHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548030.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/8891_1600_AMGHD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",値上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548030.pdf
20260209,15:00,9306,東陽倉,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550224.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9306_1500_東陽倉_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550224.pdf
20260209,15:30,9332,NISSOHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203546210.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/9332_1530_NISSOHD_2026年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")",計画を下,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260203546210.pdf
20260209,15:30,9405,朝日放送グループHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549406.pdf"", ""2026年3月期 第3四半期 決算補足資料"")","=HYPERLINK(""pdf_tmp/20260209/9405_1530_朝日放送グループHD_2026年3月期 第3四半期 決算補足資料.pdf"", ""2026年3月期 第3四半期 決算補足資料"")",悪化,1,14,その他,https://www.release.tdnet.info/inbs/140120260205549406.pdf
20260209,14:00,9438,エムティーアイ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260208551105.pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9438_1400_エムティーアイ_2026年9月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")",大幅,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260208551105.pdf
20260209,14:00,9475,昭文社HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260130543556.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9475_1400_昭文社HD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",想定以上,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260130543556.pdf
20260209,14:00,9475,昭文社HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204547516.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/9475_1400_昭文社HD_2026年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")",想定以上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260204547516.pdf
20260209,15:40,9514,EF-ON,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550871.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9514_1540_EF-ON_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",値上 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550871.pdf
20260209,15:40,9514,EF-ON,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550886.pdf"", ""2026年6月期第2四半期(中間期)の連結業績予想と実績の差異および2026年6月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/9514_1540_EF-ON_2026年6月期第2四半期(中間期)の連結業績予想と実績の差異および2026年6月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年6月期第2四半期(中間期)の連結業績予想と実績の差異および2026年6月期通期連結業績予想の修正に関するお知らせ"")",未達 大幅,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260206550886.pdf
20260209,14:00,9537,北陸瓦斯,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548822.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9537_1400_北陸瓦斯_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",計画を下,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548822.pdf
20260209,15:30,9739,NSW,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206549704.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9739_1530_NSW_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",計画を上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206549704.pdf
20260209,15:30,9880,イノテック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551882.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9880_1530_イノテック_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅 需要回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551882.pdf
